IncumplimientoPago,UsoCreditoDisponible,EdadCliente,Retrasos30_59Dias,PorcentajeDeDeuda,IngresoMensual,LineasCreditoActivas,Retrasos90DiasOMas,PrestamosInmobiliarios,Retrasos60_89Dias,CantidadDependientes
0,0.161308551,31,1,33.610994,6166.0,14,0,2,0,2.0
1,0.9999999,36,0,0.0,2708.0,0,1,0,0,0.0
1,0.640607268,52,0,4175.0,,8,0,2,0,0.0
0,0.9999999,45,2,0.096666667,5699.0,1,0,0,0,0.0
0,0.010322918,66,0,0.001649918,13333.0,6,0,0,0,0.0
0,0.179375334,73,0,0.398988936,10483.0,10,0,1,0,1.0
0,0.844194975,71,0,0.465316835,8000.0,9,0,1,0,2.0
1,0.975767474,48,3,0.590315712,10800.0,11,0,3,0,1.0
1,1.005165806,40,3,0.690551575,6000.0,8,0,2,0,4.0
0,0.01366287,53,0,0.00189981,10000.0,10,0,0,0,0.0
0,0.005129534,64,0,0.399571505,5600.0,10,0,2,0,0.0
1,0.343354489,43,0,0.454961464,4151.0,22,0,1,0,1.0
1,0.242724573,57,3,1484.0,,13,0,2,0,
1,0.986820428,43,2,0.655292328,4600.0,12,0,1,0,3.0
1,0.0,36,3,0.443896424,3243.0,6,0,1,1,1.0
1,0.739109153,29,3,0.094322551,4420.0,7,0,0,0,0.0
1,0.945091514,63,0,0.572636434,1300.0,4,1,0,1,0.0
1,1.071312036,54,0,0.711441532,3967.0,6,0,1,0,2.0
1,0.217901289,62,0,0.129671432,3986.0,9,0,0,0,0.0
1,0.123306775,51,0,1.275601189,3700.0,13,0,1,0,1.0
1,1.095726068,32,2,0.816591704,2000.0,5,1,0,1,0.0
1,0.479778657,61,0,0.372490927,13500.0,16,0,2,0,1.0
1,0.869855602,48,1,0.386540161,21500.0,27,0,8,0,1.0
0,0.035453471,63,0,0.405867313,7430.0,6,0,2,0,0.0
1,0.0,72,0,0.169970785,9583.0,3,0,1,0,0.0
1,0.997062684,47,5,0.227954409,5000.0,5,0,0,1,2.0
1,0.9999999,40,0,0.103157895,5224.0,1,5,0,0,1.0
1,1.121756487,54,0,0.048167222,3300.0,1,4,0,1,3.0
0,0.006571241,63,0,0.429038064,15000.0,5,0,2,0,0.0
0,0.015357559,53,0,0.177303783,6000.0,28,0,0,0,4.0
0,0.86277368,46,1,0.207575758,8579.0,9,0,0,0,3.0
1,1.002460781,45,1,0.142618617,7186.0,5,5,0,0,0.0
0,0.441912454,64,3,7582.0,,19,0,2,1,0.0
0,0.001688686,62,0,0.431268749,5666.0,6,0,1,0,1.0
1,0.9999999,48,1,0.173971498,3718.0,1,1,0,1,2.0
1,0.9999999,47,1,0.606901,3100.0,3,0,1,0,0.0
0,0.018672273,42,0,342.0,,7,0,0,0,0.0
0,0.043927918,66,0,88.0,,5,0,0,0,0.0
1,1.774542674,53,0,0.406259374,10000.0,13,0,3,0,4.0
0,0.440216285,45,0,0.248687828,4000.0,5,0,0,0,0.0
1,0.6679353,52,0,0.404119964,3300.0,4,0,1,1,2.0
1,0.9999999,54,0,0.073403129,8500.0,1,3,0,0,3.0
1,0.740518962,40,1,0.153105255,12977.0,5,0,1,0,0.0
0,0.012707804,49,0,0.154832223,7956.0,2,0,1,0,0.0
1,0.9999999,37,1,435.0,,1,3,0,1,0.0
1,0.104317703,58,0,0.700040048,2496.0,8,0,1,0,0.0
1,0.898020396,49,1,162.0,,1,1,0,0,0.0
0,0.241137943,39,0,0.700341006,4691.0,9,0,2,0,0.0
1,0.864872442,43,5,4210.0,,12,0,2,1,0.0
0,0.652222873,46,0,0.292569985,4750.0,11,0,0,0,0.0
1,0.863126782,50,2,0.318368163,10000.0,12,0,1,0,1.0
0,0.017617864,62,0,0.234790698,5374.0,13,0,1,0,0.0
1,0.684843079,45,0,0.398100317,6000.0,6,0,0,0,0.0
0,0.409379062,60,0,0.154406513,7000.0,12,0,0,0,0.0
1,1.033621373,35,0,0.504872107,3283.0,7,0,0,0,1.0
1,0.770547287,91,5,0.350313152,2394.0,5,1,0,3,0.0
1,0.609794898,62,3,1077.0,,15,0,0,0,
0,0.054760771,56,0,0.727818045,4000.0,5,0,1,0,0.0
1,0.212842159,41,0,0.348072436,9000.0,8,0,1,0,0.0
0,0.9999999,30,0,0.149770046,5000.0,2,0,0,0,0.0
0,0.386445539,52,0,2.287260616,1200.0,8,0,1,0,1.0
1,1.613968598,51,5,1928.0,,5,1,0,0,3.0
0,0.816398573,59,0,0.875494071,7083.0,31,0,2,0,3.0
0,0.735489042,56,1,0.552050229,12900.0,15,0,3,0,0.0
1,0.493201795,48,1,0.578567268,8584.0,10,0,2,0,0.0
0,0.047223437,54,0,2409.0,,9,0,1,0,0.0
0,0.095416277,46,0,0.229738354,4700.0,5,0,1,0,0.0
1,1.14915428,29,0,0.195402299,2000.0,10,1,0,0,0.0
1,0.326416514,44,0,0.358511525,3600.0,11,0,0,0,0.0
0,0.603622637,75,0,0.537066133,7000.0,12,0,1,0,0.0
1,0.118845291,47,1,0.263787257,11205.0,11,2,3,0,0.0
0,0.0,35,0,330.0,,4,0,0,0,0.0
1,0.654636313,46,1,0.005637887,6207.0,2,1,0,0,2.0
0,0.002028356,63,0,1.167916042,2000.0,12,0,1,0,0.0
0,0.546287809,50,0,0.451457976,2914.0,8,0,3,0,2.0
0,0.0,67,0,0.0,,7,0,0,0,0.0
1,0.005424154,46,0,0.014376997,625.0,5,0,0,0,1.0
1,0.273151233,29,0,0.302246715,2358.0,11,0,0,0,0.0
0,0.0,48,0,0.446547587,3750.0,8,0,3,0,0.0
1,0.001303781,33,2,0.605775922,2873.0,15,0,1,0,1.0
1,0.199426883,44,1,0.681542306,2800.0,15,1,2,0,1.0
0,0.640094712,61,0,0.015996445,4500.0,4,1,0,0,0.0
1,0.410360909,41,0,0.107658643,4569.0,5,1,0,1,2.0
0,0.0,33,0,0.0,1600.0,1,0,0,0,0.0
1,0.562205399,47,0,0.417845689,5300.0,6,0,1,0,3.0
0,0.045198356,46,1,550.0,,3,0,1,0,0.0
1,0.309956153,66,0,1.00689862,3333.0,15,0,2,0,1.0
1,0.998461775,51,1,0.458009255,10156.0,6,1,2,2,1.0
0,0.45406344,49,0,0.534669431,4340.0,12,0,1,0,0.0
0,0.0,74,0,0.058099001,4302.0,3,0,0,0,0.0
1,0.882790896,48,0,153.0,,0,1,0,0,0.0
1,0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1.0
1,0.603126754,31,0,0.64073727,3200.0,11,0,1,0,1.0
0,0.103631917,67,0,0.581604599,4000.0,15,0,2,0,0.0
1,0.071503031,65,0,0.410103491,5700.0,9,0,2,0,1.0
0,0.002808391,29,0,0.000521648,1916.0,7,0,0,0,0.0
1,0.9999999,31,1,0.643921192,2080.0,2,4,1,1,2.0
0,0.393921216,54,0,1.608792609,9416.0,12,0,8,0,0.0
0,0.051889687,58,0,2084.0,,12,0,2,0,2.0
1,0.520806328,51,0,0.285656375,14800.0,11,0,2,0,2.0
0,0.207546642,45,0,0.320984866,4426.0,6,0,1,0,3.0
0,0.0,65,0,1256.0,0.0,7,0,1,0,0.0
1,1.053793834,48,0,0.322612898,6000.0,5,3,1,0,3.0
1,0.032858043,57,1,0.576308367,3190.0,18,0,2,0,0.0
1,0.296279797,57,0,0.356989027,9750.0,18,0,4,0,3.0
1,0.944140781,30,0,0.343503419,1900.0,4,2,0,1,1.0
0,1.901058017,58,0,0.163767247,5000.0,7,0,0,0,0.0
0,0.008692897,75,0,0.071013845,6716.0,6,0,1,0,0.0
1,0.754983923,39,1,0.388264476,12900.0,13,0,2,0,2.0
1,1.077230692,33,1,0.35171386,2683.0,7,0,0,0,0.0
0,0.355596544,44,0,0.362898189,1600.0,6,0,0,0,0.0
1,0.994005994,49,2,0.061508368,4600.0,5,1,0,0,0.0
1,0.961456881,49,0,0.653884216,8083.0,12,0,2,0,1.0
0,0.041289946,36,0,0.975341553,3000.0,7,0,2,0,0.0
1,0.76325604,49,1,1.102435978,1600.0,7,0,2,0,3.0
1,0.743187448,28,2,0.40878553,1934.0,4,3,0,0,2.0
0,0.165808252,51,0,0.278066068,7900.0,13,0,2,0,2.0
1,0.962518741,47,0,188.0,,6,0,0,0,2.0
0,0.022654727,35,0,1.067613786,3800.0,11,0,2,0,0.0
0,0.171891405,68,0,103.0,,2,0,0,0,0.0
0,0.063587283,29,0,0.041844103,5400.0,2,0,0,1,2.0
1,0.9999999,40,0,0.153846154,3600.0,2,0,0,0,4.0
1,0.834757835,54,2,1277.0,,4,1,0,0,0.0
0,0.0602435,37,0,1038.0,,4,0,1,0,0.0
0,0.259354807,47,0,0.031624012,32000.0,5,0,1,0,3.0
0,0.0,62,0,0.312394347,14788.0,8,0,1,0,1.0
0,0.046380284,55,0,0.364775328,8300.0,10,0,3,0,2.0
1,1.056839475,23,0,0.111269615,700.0,2,2,0,0,3.0
1,0.9999999,29,1,849.0,,1,0,1,0,0.0
1,0.892837313,34,1,4195.0,,8,1,2,0,0.0
0,0.021319121,40,0,0.66741447,3565.0,5,0,1,0,0.0
1,0.013727154,71,4,0.001879935,7978.0,18,2,0,0,0.0
1,0.579052342,47,0,8.666666667,521.0,5,0,1,0,0.0
0,0.5798178,63,0,0.119355426,10983.0,14,0,0,0,0.0
1,0.972972973,37,1,0.186908019,4750.0,6,0,0,0,2.0
1,0.9999999,55,0,52.0,,3,2,0,0,0.0
1,0.562773128,53,2,0.254517222,7083.0,5,1,0,1,0.0
0,0.359477533,37,0,0.44951712,6833.0,5,0,2,0,2.0
0,0.21684705,63,0,0.054393939,6599.0,4,0,0,0,0.0
1,0.079359691,74,0,0.29333838,5283.0,18,0,2,1,0.0
1,0.304453133,57,1,0.387419165,1700.0,11,0,0,0,0.0
0,0.0,27,0,0.679738562,764.0,4,0,0,0,0.0
1,1.878366638,51,1,1241.0,,4,2,2,2,0.0
0,0.9999999,58,0,0.504587156,2833.0,6,0,1,0,0.0
1,0.9999999,59,0,0.453566622,5200.0,2,1,1,0,0.0
0,0.745254745,34,0,0.621168305,1728.0,5,0,0,0,0.0
1,0.9999999,43,0,0.1736579,4600.0,1,1,0,0,4.0
0,0.0,56,3,0.276963862,7166.0,21,0,1,0,1.0
0,0.051713174,61,0,2674.0,,7,0,1,0,0.0
0,0.9999999,40,1,0.634687735,2657.0,4,1,1,0,2.0
0,0.05309991,77,0,0.026986507,2000.0,5,0,0,0,0.0
0,0.041492227,59,0,0.337872584,10500.0,8,0,2,0,0.0
0,0.024078958,74,0,0.009648058,16479.0,30,0,0,0,0.0
1,0.288878763,39,2,0.483379798,9325.0,18,0,3,0,2.0
0,0.436099089,33,0,0.498687664,8000.0,10,0,1,0,0.0
1,0.9999999,25,0,0.0,6550.0,0,0,0,0,0.0
1,1.129247169,34,3,946.0,,3,2,0,1,0.0
0,0.135808525,70,0,0.392637311,8447.0,11,0,2,0,0.0
1,0.086804817,57,0,0.619689646,3930.0,4,0,1,0,0.0
1,0.893687708,35,0,0.206409879,3400.0,2,1,0,0,4.0
0,0.22359705,49,2,0.319263342,7438.0,12,0,1,0,0.0
1,0.1319297,57,0,0.21756487,5510.0,15,0,1,0,0.0
0,0.0,63,0,14.0,,1,0,0,0,
0,0.0,87,0,0.0,,1,0,0,0,0.0
1,0.9999999,32,0,0.135076775,4167.0,3,3,0,0,0.0
1,0.527767173,60,4,0.216532553,4100.0,10,4,0,0,1.0
1,0.798571965,39,1,0.302016894,5800.0,8,1,0,1,2.0
0,0.017428686,78,0,1462.0,,8,0,1,0,0.0
1,0.9999999,37,0,412.0,,1,1,0,0,
1,1.10442124,31,1,0.609365559,3309.0,7,0,1,0,0.0
0,0.9999999,36,3,3539.0,,4,2,2,1,1.0
1,1.010747313,45,1,0.243057098,4500.0,16,1,0,4,1.0
0,0.9999999,57,0,1851.0,,3,0,2,0,0.0
1,0.625759266,46,1,738.0,,10,0,0,0,
0,0.470582764,68,0,0.274082962,5833.0,8,0,1,0,1.0
0,0.115395384,39,0,0.341965803,10000.0,12,0,1,0,0.0
0,0.047244824,68,0,0.014638829,8333.0,6,0,0,0,0.0
0,0.505072569,41,0,0.2413212,8900.0,9,0,1,0,3.0
1,3.278989029,59,0,0.347268488,12007.0,15,1,2,0,0.0
1,0.301491625,65,1,1.38243007,4575.0,20,0,2,1,0.0
1,0.675675676,46,4,0.242889992,8262.0,10,0,0,1,0.0
1,0.340559184,87,0,0.490961446,6250.0,20,0,2,0,0.0
1,0.9999999,46,1,0.191065165,10833.0,6,1,2,0,0.0
1,1.887043189,43,1,0.155965688,7693.0,5,1,0,2,1.0
1,0.9999999,79,1,0.036151065,13000.0,1,3,0,0,1.0
1,0.677344917,38,3,0.24227835,13500.0,9,0,1,0,3.0
1,0.05957738,56,3,0.667954497,4658.0,16,0,3,0,0.0
0,0.121862605,61,0,0.238745896,9440.0,3,0,1,0,2.0
1,1.08994004,48,3,0.097758955,17000.0,6,0,0,2,3.0
0,0.000783617,57,0,0.288633966,7583.0,10,0,2,0,0.0
0,0.118072382,77,0,0.013497301,6667.0,9,0,0,0,1.0
0,0.97720926,32,0,0.394691486,2900.0,6,0,0,0,2.0
1,0.898650939,61,0,0.821193945,3500.0,14,0,2,0,0.0
1,0.074438202,61,0,0.306088865,14583.0,12,0,4,0,0.0
0,0.095622217,29,0,0.019111861,1778.0,3,0,0,0,0.0
1,0.014621897,49,0,0.431399317,5859.0,14,1,3,1,0.0
0,0.001955469,47,0,5127.0,,4,0,2,0,1.0
0,0.404643606,56,0,0.380067568,13615.0,12,0,2,0,2.0
1,0.197775753,51,2,0.533717303,8333.0,12,0,3,0,3.0
1,0.936515871,50,3,0.611002513,3580.0,9,1,2,0,2.0
1,0.868536963,47,1,1.125312448,6000.0,11,0,2,0,1.0
1,0.162687,42,1,0.304556727,6451.0,11,0,1,0,0.0
1,0.909003988,45,6,0.659060876,11350.0,15,1,3,0,0.0
0,0.379603399,49,0,0.399014778,3450.0,6,0,2,0,2.0
1,0.9999999,54,0,16.0,,0,2,0,1,0.0
1,0.0,41,0,1.348703956,3664.0,7,0,3,0,0.0
0,0.322795341,55,1,23.0,,2,0,0,0,1.0
1,0.9999999,27,0,0.279125567,3750.0,4,1,0,0,0.0
0,0.9999999,55,0,1229.0,,4,0,1,0,0.0
1,0.72927242,51,3,0.235343737,4741.0,6,1,1,1,0.0
0,0.156301681,31,0,0.044898739,5233.0,6,0,0,0,1.0
0,0.695260948,30,0,0.186932849,550.0,2,0,0,0,0.0
1,1.006605963,40,4,0.226930838,5450.0,13,0,0,1,2.0
0,0.956710288,58,0,3628.0,,10,0,0,0,0.0
1,0.583846866,41,1,1.079788457,4348.0,23,0,1,0,3.0
1,0.9999999,29,0,0.049146189,2400.0,3,1,0,0,0.0
0,0.702487184,61,0,1.302175665,1240.0,12,0,1,0,0.0
1,0.76147208,46,0,0.494569902,5800.0,7,0,1,0,2.0
0,0.819311085,51,0,0.508774298,7407.0,14,0,2,0,0.0
0,0.146107157,40,0,0.266479225,3200.0,6,0,0,0,1.0
1,0.069442399,59,0,0.139317854,9000.0,7,1,1,0,0.0
0,0.014847585,50,0,0.452187582,3816.0,7,0,2,0,0.0
0,0.001341205,56,0,0.309134288,2933.0,12,0,1,0,2.0
1,1.029337804,41,4,0.405961854,15833.0,15,0,3,0,3.0
1,1.311352682,62,1,0.214431309,4905.0,3,3,0,0,0.0
1,1.064733817,47,0,1.553633218,2600.0,9,0,3,0,2.0
0,0.094139597,66,0,0.145537003,4850.0,15,0,1,0,0.0
1,0.332846253,36,0,0.756689839,10500.0,23,0,3,0,1.0
1,0.961012996,52,3,0.786340563,4333.0,6,4,2,0,2.0
1,0.9999999,46,2,0.252369347,3692.0,4,2,0,0,2.0
1,0.756558002,39,2,0.505749425,10000.0,7,1,2,0,6.0
0,0.998363711,64,0,0.375354554,9518.0,6,0,4,0,1.0
1,0.0,32,0,0.44187375,3500.0,5,0,1,0,2.0
1,0.740518962,66,0,0.001195522,9200.0,1,0,0,1,0.0
0,0.9999999,41,0,0.059253247,6159.0,1,0,0,0,2.0
1,1.006788817,40,1,0.463539248,6458.0,7,0,1,1,1.0
1,0.003829175,81,0,0.000741525,9439.0,14,0,0,0,0.0
1,0.820080267,32,1,0.206164098,2400.0,6,1,0,1,0.0
0,0.008779182,78,0,1512.0,,13,0,1,0,
1,0.9999999,33,0,23.0,,0,8,0,0,0.0
0,0.021126933,46,0,0.192972433,7000.0,5,0,1,0,3.0
0,0.011335228,29,0,3161.0,,10,0,3,0,0.0
0,0.210710516,66,0,0.179653043,3400.0,3,0,0,0,0.0
0,0.392135081,37,0,0.146319297,3300.0,4,0,0,0,0.0
0,0.068507809,59,0,0.181970509,2983.0,7,0,0,0,0.0
0,0.071761898,58,0,0.576276322,6600.0,8,0,2,0,0.0
0,0.368997988,35,0,0.217165899,1735.0,7,0,0,0,0.0
1,1.115261271,29,3,0.284431138,4675.0,12,0,0,3,2.0
1,0.9999999,48,0,99.0,,1,0,0,0,0.0
1,0.9999999,29,0,0.0,2100.0,0,2,0,0,2.0
0,0.029065081,82,0,0.192480752,10000.0,10,0,1,0,0.0
0,0.753285253,50,1,0.205594619,6541.0,10,0,1,0,1.0
1,0.993810997,62,0,0.493950552,1900.0,4,0,1,0,0.0
1,0.899707737,28,0,0.448387903,4000.0,6,0,2,0,3.0
0,0.003411196,69,0,0.037447737,5500.0,9,0,0,0,0.0
0,0.192498036,45,0,0.326104163,6316.0,10,0,1,0,1.0
1,0.754126846,47,0,0.065313779,5863.0,4,0,0,1,2.0
0,0.0,53,0,0.714855434,7020.0,12,0,3,0,1.0
1,0.012526208,57,0,0.102867651,17400.0,9,0,1,0,0.0
0,0.044101829,49,0,0.468616815,5161.0,12,0,2,0,0.0
1,0.793453919,45,0,0.14214308,3200.0,5,0,0,0,0.0
0,0.02169783,27,0,0.002250563,2665.0,2,0,0,0,0.0
1,0.9999999,43,0,107.0,,0,0,0,1,0.0
1,0.798256857,27,0,0.352647353,1000.0,7,0,0,0,0.0
0,0.072532699,57,0,0.367696702,3850.0,10,0,1,0,0.0
0,0.272103039,56,0,0.517236233,6700.0,13,0,2,0,1.0
1,0.92161148,42,3,0.180699989,8942.0,13,1,0,2,0.0
1,0.468262824,47,1,0.858030686,5148.0,11,0,1,0,0.0
1,0.686108292,31,0,0.420351033,4500.0,7,0,2,0,0.0
1,0.754212652,44,3,0.50498395,5918.0,11,0,2,0,2.0
1,0.9999999,54,3,0.269481201,4760.0,4,1,1,1,2.0
0,0.551858922,32,0,4633.0,,6,0,3,0,2.0
1,0.447889641,42,1,0.381809095,2000.0,18,0,0,1,3.0
1,0.696517413,37,2,0.089620069,5500.0,2,3,0,0,0.0
1,0.991863619,50,0,0.223088063,14500.0,8,0,2,1,0.0
0,0.0,51,0,0.0,,8,0,0,0,0.0
0,0.094938835,56,1,2255.0,,6,0,2,0,0.0
0,0.021437579,28,0,0.000856898,3500.0,4,0,0,0,1.0
0,0.48161448,34,0,0.677074198,5700.0,18,0,2,0,2.0
0,0.099152137,68,0,0.259352084,10772.0,6,0,1,0,2.0
0,0.05553419,74,0,0.009467989,2217.0,2,0,0,0,0.0
0,0.989598014,50,0,767.0,,4,0,0,0,0.0
1,1.027420737,42,0,0.213957209,5000.0,3,4,0,0,1.0
1,0.9999999,28,0,206.0,0.0,1,2,0,0,0.0
0,0.014133322,64,0,0.793650794,8000.0,7,0,2,0,2.0
1,0.742171885,54,3,0.320690191,6432.0,7,0,1,0,1.0
1,0.023255138,27,0,0.138141576,5240.0,11,1,0,0,0.0
0,0.474868886,52,0,2504.0,,7,0,1,0,0.0
1,0.711332173,56,0,0.473079791,6704.0,15,0,2,0,0.0
1,0.0,45,2,1.256873091,3600.0,10,0,2,0,1.0
1,0.9999999,55,0,0.0,1000.0,0,1,0,0,0.0
0,0.772843991,37,2,0.84706447,6250.0,8,0,2,0,0.0
1,0.9999999,45,0,0.0,2000.0,0,3,0,0,0.0
1,0.996001777,47,4,0.518473357,8200.0,14,0,1,0,0.0
1,0.52710085,50,3,0.467539553,5498.0,15,1,1,1,1.0
1,1.731397459,35,0,59.0,,2,0,0,3,3.0
0,0.37576652,46,0,0.29595631,8605.0,11,0,1,0,2.0
1,0.087018545,25,0,1.0,,1,0,0,0,
1,0.024127851,69,0,0.423622413,4300.0,16,0,1,0,2.0
0,0.025344957,34,0,13.0,,5,0,0,0,0.0
0,0.057044903,37,0,0.714925888,2900.0,6,0,1,0,2.0
0,0.162738716,35,0,0.354312354,9437.0,7,0,2,0,1.0
0,0.897102897,29,0,0.385307346,1333.0,3,0,0,0,2.0
0,0.270157258,37,0,2752.0,,5,0,1,0,0.0
1,0.9999999,30,98,0.0,338.0,0,98,0,98,0.0
1,0.369159364,52,2,0.224364861,9800.0,10,0,0,0,2.0
1,0.9999999,46,0,0.0,2916.0,0,0,0,0,0.0
0,0.695566744,62,0,0.745272767,4600.0,13,0,1,0,1.0
1,2.139534884,61,5,0.176562257,6416.0,6,5,1,1,0.0
1,0.982589209,53,1,0.102854744,7145.0,4,1,0,2,2.0
0,0.048092692,44,0,0.288948069,8260.0,12,0,4,0,0.0
1,0.0,36,1,0.680088864,3600.0,7,0,2,0,0.0
1,0.373717172,45,0,0.792004997,1600.0,21,0,0,0,0.0
0,0.661077072,35,0,0.224993437,3808.0,7,0,0,0,0.0
0,0.620422447,42,0,148.0,,1,0,0,0,0.0
1,0.946378479,40,0,0.899507216,5681.0,11,2,2,0,1.0
0,0.326736087,28,0,0.078120117,16000.0,4,0,1,0,0.0
0,0.00879824,28,0,0.3288493,5500.0,8,0,2,0,0.0
1,0.309865276,22,0,23.0,,3,0,0,0,0.0
1,0.9999999,37,0,37.0,,1,0,0,0,0.0
1,0.833243597,37,0,1655.0,,5,0,1,0,1.0
1,0.829251455,54,3,4849.0,,30,0,2,0,0.0
0,0.9999999,67,0,0.0,3200.0,0,2,0,0,0.0
0,0.010923661,58,0,3216.0,,9,0,1,0,0.0
0,0.29197746,63,1,4387.0,,15,1,2,0,0.0
1,0.352205974,35,0,0.337931796,9060.0,8,0,2,0,0.0
1,0.449908182,29,1,0.262918796,1760.0,3,0,0,0,0.0
0,0.042812701,58,0,0.251052515,4512.0,5,0,2,0,0.0
0,0.11227237,54,0,0.318268173,10000.0,12,0,2,0,0.0
0,0.636988088,32,0,1.094830049,3500.0,10,0,2,0,3.0
0,0.223222551,55,1,0.180174431,4700.0,11,0,0,0,0.0
0,0.9999999,40,1,0.472732751,3318.0,4,0,1,0,1.0
0,0.0,41,0,1284.0,,5,0,1,0,0.0
1,0.517741129,62,1,0.130744088,5200.0,3,0,0,0,0.0
1,0.191473518,53,0,0.726372849,4242.0,12,0,2,0,0.0
1,0.035598648,50,0,0.170072512,3033.0,10,0,0,0,0.0
0,0.34896258,51,0,0.588564574,2500.0,14,0,1,0,2.0
0,0.9999999,41,0,0.0,0.0,0,0,0,0,0.0
1,0.131346365,50,0,0.095759553,8583.0,3,0,0,3,2.0
0,0.049032039,45,0,0.375395034,4429.0,7,0,1,0,0.0
1,0.909036051,37,0,0.900774806,4000.0,12,0,0,0,2.0
1,1.03150349,41,6,0.316843547,11683.0,4,0,1,1,1.0
1,0.9999999,35,98,10.0,,0,98,0,98,0.0
0,0.322124479,40,1,0.250174378,4300.0,10,0,1,0,1.0
0,0.262820866,46,0,0.310172457,4000.0,5,0,1,0,1.0
0,1.401088929,22,0,351.0,,6,1,0,0,
0,0.006086219,44,0,0.079392061,10000.0,8,0,1,0,3.0
1,0.036387859,53,0,0.706280788,3247.0,22,0,1,1,2.0
1,0.006619235,45,2,0.285218146,9213.0,7,0,2,0,4.0
0,0.0,48,0,0.208279763,11666.0,8,0,1,0,3.0
1,0.898255516,42,0,0.682315496,10053.0,26,0,2,0,0.0
1,0.0,23,0,0.134054954,1200.0,4,0,0,0,0.0
0,0.403074646,55,0,0.491286307,15664.0,13,0,2,0,0.0
1,1.012329499,68,2,0.403740729,3100.0,2,2,0,0,1.0
0,0.088794069,55,0,0.367232402,14788.0,13,0,2,0,2.0
1,0.118807381,66,0,0.023320378,1800.0,7,0,0,0,0.0
1,0.748352172,42,4,0.578735842,8210.0,12,0,3,0,2.0
1,0.9999999,51,0,0.0,,1,0,0,0,5.0
1,0.0,54,1,0.386358587,4500.0,5,0,1,0,0.0
0,0.864930714,57,0,0.392742171,3416.0,11,0,0,0,0.0
1,0.470405565,40,1,1.51665433,1350.0,13,0,1,0,3.0
1,0.895215021,54,3,1514.0,,7,0,1,0,0.0
0,0.224858788,36,0,0.161339422,9854.0,6,0,1,0,0.0
0,0.205897051,25,0,0.090692692,4200.0,2,0,0,0,2.0
1,0.50059976,26,0,37.0,,3,0,0,0,1.0
0,0.618316399,67,0,0.480639884,5500.0,7,0,1,0,1.0
0,0.370125375,36,0,0.497273719,2750.0,8,0,2,1,3.0
0,0.937242798,65,0,0.662911612,1153.0,6,0,1,0,0.0
0,0.026371419,72,0,0.146487784,9167.0,9,0,1,0,0.0
0,0.221375216,38,0,0.260473777,9666.0,8,0,2,0,0.0
1,0.9999999,37,0,0.0,1738.0,3,0,0,0,0.0
1,0.9999999,30,1,0.109424181,5400.0,4,3,0,2,0.0
1,0.952268258,39,0,0.8948022,5636.0,8,0,2,0,2.0
1,0.595641733,40,0,0.072909011,6802.0,8,0,0,1,5.0
1,0.996627123,56,2,0.109125718,4700.0,11,0,0,0,1.0
1,0.375782832,62,0,0.022711909,250000.0,15,0,2,0,0.0
1,0.757789536,46,0,0.128820337,3500.0,6,2,0,4,1.0
1,0.9999999,43,0,0.442755826,2960.0,6,3,1,0,3.0
1,0.334235166,42,0,0.367726455,5000.0,11,0,1,0,0.0
0,0.0,55,0,0.449670529,4400.0,10,0,1,0,1.0
0,0.028423019,55,0,0.22447412,16923.0,16,0,2,0,1.0
1,0.9999999,39,0,0.106679035,2155.0,1,2,0,0,3.0
0,0.001980029,69,0,0.583138954,3000.0,10,0,1,0,0.0
0,0.084044284,40,0,0.390782708,5250.0,5,0,2,0,0.0
1,0.162160796,38,0,0.481666147,9626.0,12,0,3,0,1.0
0,0.474193855,45,0,0.374513943,9000.0,10,0,1,0,3.0
1,0.801265706,52,2,1.167817186,4200.0,18,2,2,2,1.0
0,0.949022489,32,1,0.428095317,6000.0,11,0,2,0,1.0
1,1.383233533,33,1,0.194368756,1100.0,6,0,0,2,2.0
0,0.227237413,40,0,0.434094318,6000.0,7,0,2,0,1.0
1,0.9999999,52,1,138.0,,2,2,0,1,0.0
1,0.960407918,28,3,0.251566458,7500.0,4,0,1,1,0.0
0,0.954070086,42,0,0.472651967,8208.0,8,0,1,0,0.0
1,0.965058236,48,0,0.122372529,4804.0,3,0,0,0,2.0
0,0.997500625,39,0,0.284959292,7000.0,3,0,1,0,3.0
0,0.253746311,59,0,3651.0,,14,0,1,0,0.0
0,0.0,79,0,0.000499938,8000.0,7,0,0,0,1.0
1,0.596972432,53,0,2620.0,,13,0,1,0,0.0
0,0.279617729,59,2,0.15028584,9095.0,6,0,1,0,1.0
1,0.876098152,36,0,0.080819863,6000.0,2,0,0,1,1.0
0,0.034217675,50,3,1.141239174,1500.0,8,0,1,0,2.0
0,0.0,75,0,422.0,,6,0,0,0,0.0
1,0.937091568,44,2,0.45098358,6150.0,11,0,1,1,3.0
0,0.161134533,61,0,0.234140996,8212.0,8,0,2,0,0.0
1,0.085143054,43,0,7.0,,1,1,0,1,0.0
0,0.206381305,29,0,0.296157451,3200.0,6,0,0,1,0.0
0,0.215287599,43,0,0.421595982,3583.0,9,0,1,0,0.0
0,0.04272477,76,0,0.043021033,2091.0,7,0,0,0,1.0
1,0.0,67,0,4623.0,,9,0,3,0,0.0
1,0.9999999,33,0,1.030692363,1400.0,4,2,2,1,0.0
1,0.05720006,53,0,0.857285679,4000.0,13,0,1,0,0.0
